id,equation_raw,notes,provenance,equation_normalized,status,balance
80918,Ge+4_OH-1(4) + 2<EtGlycol> = Ge+4_H+1(-4)_EtGlycol(2)_OH-1 + H+1 + 3<H2O >,"[{""page"": 33, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (K 2.63E-9); first\npreferred""}]","{""bbox_points"": [60.18461538461538, 570.54, 551.2892307692307, 581.0999999999999], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<EtGlycol> = Ge+4_H+1(-4)_EtGlycol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""EtGlycol"": ""-2"", ""Ge+4_H+1(-4)_EtGlycol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80919,Ge+4_OH-1(4) + EtGlycol = Ge+4_H+1(-4)_EtGlycol_OH-1 + H+1 + 3<H2O>,"[{""page"": 34, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (K 2.63E-9); first\npreferred""}]","{""bbox_points"": [60.18461538461538, 686.88, 551.2892307692307, 697.44], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + EtGlycol = Ge+4_H+1(-4)_EtGlycol_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""EtGlycol"": ""-1"", ""Ge+4_H+1(-4)_EtGlycol_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80920,Ge+4_OH-1(4) + 12PrDiol = Ge+4_H+1(-4)_12PrDiol_OH-1 + H+1 + 3<H2O>,"[{""page"": 34, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (K 2.63E-9); first\npreferred""}]","{""bbox_points"": [60.17753424657534, 137.10000000000002, 551.294794520548, 147.60000000000002], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 34, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 12PrDiol = Ge+4_H+1(-4)_12PrDiol_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""12PrDiol"": ""-1"", ""Ge+4_H+1(-4)_12PrDiol_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80921,Ge+4_OH-1(4) + 2<12PrDiol> = Ge+4_H+1(-4)_12PrDiol(2)_OH-1 + H+1 + 3<H2O >,"[{""page"": 34, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (Ksp 2.63E-9); first\npreferred""}]","{""bbox_points"": [60.17753424657534, 253.38000000000005, 551.294794520548, 264.06], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 34, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<12PrDiol> = Ge+4_H+1(-4)_12PrDiol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""12PrDiol"": ""-2"", ""Ge+4_H+1(-4)_12PrDiol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80922,Ge+4_OH-1(4) + 2<H+1_Lactic-1> = GeO+2_H+1(-1)_Lactic-1(2) + H+1 + 3<H2O >,"[{""page"": 34, ""text"": ""Note (1): Complex in publication GeOL2HH-2, simplified here""}, {""page"": 34, ""text"": ""Note (2): Complex in publication: GeOL2HH-2, simplified here""}]","{""bbox_points"": [60.17753424657534, 369.72, 551.294794520548, 380.40000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 34, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1_Lactic-1> = GeO+2_H+1(-1)_Lactic-1(2) + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(4)"": ""-1"", ""GeO+2_H+1(-1)_Lactic-1(2)"": ""1"", ""H+1"": ""1"", ""H+1_Lactic-1"": ""-2"", ""H2O"": ""3""}}"
80923,Ge+4_OH-1(4) + 2<H+1(2)_Malic-2> = GeO+2_H+1_Malic-2(2) + H+1 + 3<H2O>,"[{""page"": 34, ""text"": ""Note (1): Complex in publication: GeOL2HH-2,with NDP of ligand 1; with NDP 2\nGeOL2H3H-2, simplified here""}, {""page"": 34, ""text"": ""Note (2): Complex in publication: GeOL2HH-2,with NDP of ligand 1; with NDP 2\nGeOL2H3H-2, simplified here""}]","{""bbox_points"": [60.17753424657534, 512.34, 551.294794520548, 522.9000000000001], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 34, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1(2)_Malic-2> = GeO+2_H+1_Malic-2(2) + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(4)"": ""-1"", ""GeO+2_H+1_Malic-2(2)"": ""1"", ""H+1"": ""1"", ""H+1(2)_Malic-2"": ""-2"", ""H2O"": ""3""}}"
80924,Ge+4_OH-1(4) + H+1_Tartaric-2 = GeO+2_H+1(-1)_Tartaric-2 + 3<H2O>,"[{""page"": 35, ""text"": ""Note (1): Complex as GeOLHH-2 in publication""}]","{""bbox_points"": [60.17753424657534, 676.02, 551.294794520548, 686.7], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 34, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + H+1_Tartaric-2 = GeO+2_H+1(-1)_Tartaric-2 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(4)"": ""-1"", ""GeO+2_H+1(-1)_Tartaric-2"": ""1"", ""H+1_Tartaric-2"": ""-1"", ""H2O"": ""3""}}"
80925,Ge+4_OH-1(4) + 2<DMannitol> = Ge+4_H+1(-4)_DMannitol(2)_OH-1 + H+1 + 3<H2O >,[],"{""bbox_points"": [60.173164556962014, 126.48000000000002, 551.2982278481012, 136.98000000000008], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 35, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<DMannitol> = Ge+4_H+1(-4)_DMannitol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DMannitol"": ""-2"", ""Ge+4_H+1(-4)_DMannitol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80926,Ge+4_OH-1(4) + 2<DSorbitol> = Ge+4_H+1(-4)_DSorbitol(2)_OH-1 + H+1 + 3<H2O >,[],"{""bbox_points"": [60.173164556962014, 232.20000000000005, 551.2982278481012, 242.7], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 35, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<DSorbitol> = Ge+4_H+1(-4)_DSorbitol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DSorbitol"": ""-2"", ""Ge+4_H+1(-4)_DSorbitol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80927,Ge+4_OH-1(4) + 2<DGlucose> = Ge+4_H+1(-4)_DGlucose(2)_OH-1 + H+1 + 3<H2O >,[],"{""bbox_points"": [60.173164556962014, 337.8, 551.2982278481012, 348.42], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 35, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<DGlucose> = Ge+4_H+1(-4)_DGlucose(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DGlucose"": ""-2"", ""Ge+4_H+1(-4)_DGlucose(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80928,Ge+4_OH-1(4) + 3<H+1(2)_Tiron-4> = Ge+4_Tiron-4(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.173164556962014, 443.52000000000004, 551.2982278481012, 454.08000000000004], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 35, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<H+1(2)_Tiron-4> = Ge+4_Tiron-4(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(4)"": ""-1"", ""Ge+4_Tiron-4(3)"": ""1"", ""H+1"": ""2"", ""H+1(2)_Tiron-4"": ""-3"", ""H2O"": ""4""}}"
80929,Ge+4_OH-1(4) + 2<LRhamnose> = Ge+4_H+1(-4)_LRhamnose(2)_OH-1 + H+1 + 3<H2O >,[],"{""bbox_points"": [60.173164556962014, 678.0, 551.2982278481012, 688.62], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 35, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<LRhamnose> = Ge+4_H+1(-4)_LRhamnose(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(-4)_LRhamnose(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3"", ""LRhamnose"": ""-2""}}"
80930,Ge+4_OH-1(4) + 3<DSorbitol> = Ge+4_H+1(-6)_DSorbitol(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.196363636363635, 108.12, 551.28, 118.62000000000006], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<DSorbitol> = Ge+4_H+1(-6)_DSorbitol(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DSorbitol"": ""-3"", ""Ge+4_H+1(-6)_DSorbitol(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H2O"": ""4""}}"
80931,Ge+4_H+1(-4)_DSorbitol(2)_OH-1 + DSorbitol = Ge+4_H+1(-6)_DSorbitol(3) + H+1 + H2O,[],"{""bbox_points"": [60.196363636363635, 195.3, 551.28, 205.92000000000007], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_H+1(-4)_DSorbitol(2)_OH-1 + DSorbitol = Ge+4_H+1(-6)_DSorbitol(3) + H+1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DSorbitol"": ""-1"", ""Ge+4_H+1(-4)_DSorbitol(2)_OH-1"": ""-1"", ""Ge+4_H+1(-6)_DSorbitol(3)"": ""1"", ""H+1"": ""1"", ""H2O"": ""1""}}"
80932,Ge+4_H+1(-4)_DMannitol(2)_OH-1 + DMannitol = Ge+4_H+1(-6)_DMannitol(3) + H+1 + H2O,[],"{""bbox_points"": [60.196363636363635, 282.66, 551.28, 293.22], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_H+1(-4)_DMannitol(2)_OH-1 + DMannitol = Ge+4_H+1(-6)_DMannitol(3) + H+1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DMannitol"": ""-1"", ""Ge+4_H+1(-4)_DMannitol(2)_OH-1"": ""-1"", ""Ge+4_H+1(-6)_DMannitol(3)"": ""1"", ""H+1"": ""1"", ""H2O"": ""1""}}"
80933,Ge+4_OH-1(4) + 3<DMannitol> = Ge+4_H+1(-6)_DMannitol(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.196363636363635, 369.90000000000003, 551.28, 380.52000000000004], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<DMannitol> = Ge+4_H+1(-6)_DMannitol(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DMannitol"": ""-3"", ""Ge+4_H+1(-6)_DMannitol(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H2O"": ""4""}}"
80934,Ge+4_H+1(-4)_DGlucose(2)_OH-1 + DGlucose = Ge+4_H+1(-6)_DGlucose(3) + H+1 + H2O,[],"{""bbox_points"": [60.196363636363635, 457.2, 551.28, 467.76], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_H+1(-4)_DGlucose(2)_OH-1 + DGlucose = Ge+4_H+1(-6)_DGlucose(3) + H+1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DGlucose"": ""-1"", ""Ge+4_H+1(-4)_DGlucose(2)_OH-1"": ""-1"", ""Ge+4_H+1(-6)_DGlucose(3)"": ""1"", ""H+1"": ""1"", ""H2O"": ""1""}}"
80935,Ge+4_H+1(-4)_Galactitol(2)_OH-1 + Galactitol = Ge+4_H+1(-6)_Galactitol(3) + H+1 + H2O,[],"{""bbox_points"": [60.196363636363635, 544.44, 551.28, 555.0600000000001], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_H+1(-4)_Galactitol(2)_OH-1 + Galactitol = Ge+4_H+1(-6)_Galactitol(3) + H+1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Galactitol"": ""-1"", ""Ge+4_H+1(-4)_Galactitol(2)_OH-1"": ""-1"", ""Ge+4_H+1(-6)_Galactitol(3)"": ""1"", ""H+1"": ""1"", ""H2O"": ""1""}}"
80936,Ge+4_H+1(-4)_Adonitol(2)_OH-1 + Adonitol = Ge+4_H+1(-6)_Adonitol(3) + H+1 + H2O,[],"{""bbox_points"": [60.196363636363635, 631.8, 551.28, 642.3], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 36, ""source_file"": ""GER.PDF""}",Ge+4_H+1(-4)_Adonitol(2)_OH-1 + Adonitol = Ge+4_H+1(-6)_Adonitol(3) + H+1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Adonitol"": ""-1"", ""Ge+4_H+1(-4)_Adonitol(2)_OH-1"": ""-1"", ""Ge+4_H+1(-6)_Adonitol(3)"": ""1"", ""H+1"": ""1"", ""H2O"": ""1""}}"
80937,Ge+4_OH-1(4) + 2<Adonitol> = Ge+4_H+1(-4)_Adonitol(2)_OH-1 + H+1 + 3<H2O >,[],"{""bbox_points"": [60.13741935483871, 57.48000000000002, 551.3353846153846, 68.16000000000008], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 37, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<Adonitol> = Ge+4_H+1(-4)_Adonitol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Adonitol"": ""-2"", ""Ge+4_H+1(-4)_Adonitol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
